,person-1x,person-1y,person-2x,person-2y,person-3x,person-3y,person-4x,person-4y,person-5x,person-5y,person-6x,person-6y,person-7x,person-7y,person-8x,person-8y,person-9x,person-9y,person-10x,person-10y,person-11x,person-11y,person-12x,person-12y,person-13x,person-13y,person-14x,person-14y,person-15x,person-15y,person-16x,person-16y,person-17x,person-17y,person-18x,person-18y,person-19x,person-19y,person-20x,person-20y,person-21x,person-21y,person-22x,person-22y,person-23x,person-23y,person-24x,person-24y,person-25x,person-25y,person-26x,person-26y,person-27x,person-27y,person-28x,person-28y,person-29x,person-29y,person-30x,person-30y,person-31x,person-31y,person-32x,person-32y,person-33x,person-33y,person-34x,person-34y,person-35x,person-35y,person-36x,person-36y,person-37x,person-37y,person-38x,person-38y,person-39x,person-39y,person-40x,person-40y,person-41x,person-41y,person-42x,person-42y,person-43x,person-43y,person-44x,person-44y,person-45x,person-45y,person-46x,person-46y,person-47x,person-47y,person-48x,person-48y,person-49x,person-49y,person-50x,person-50y,person-51x,person-51y,person-52x,person-52y,person-53x,person-53y,person-54x,person-54y
680,751.0,172.8651137342252,1015.0,188.75973508483457,897.0,175.42383387542756,715.0,179.2227079916183,,,495.0,173.17768707648946,,,1547.0,201.35697388233706,,,1161.0,188.25680855655875,797.0,207.1110226794365,,,,,,,,,,,,,,,,,,,,,603.0,211.80788997242553,,,,,850.0,173.3153872093521,,,591.0,229.7661607876155,,,,,,,1023.0,176.60330578512395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,771.0,169.0858345429428,1021.0,187.96810469859236,896.0,175.03299773764618,717.0,180.10535866514311,,,489.0,172.69450094545232,,,1557.0,201.28919374816064,,,1167.0,187.33248772602917,793.0,207.27524456606565,,,,,,,,,,,,,,,,,,,,,603.0,212.4854110849231,,,,,849.0,167.55782496274315,,,590.0,230.9039464186876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,772.0,168.17704590354768,1027.0,187.17647431235008,896.0,176.23616346556088,720.0,179.79706211740796,,,482.0,172.21131481441515,,,1567.0,201.2214136139842,,,1171.0,184.98760354561375,789.0,207.43946645269483,,,,,,,,,,,,,,,,,,,,,602.0,213.16293219742067,,,,,849.0,166.20073518033468,,,589.0,232.0417320497598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,773.0,167.26825726415257,1038.0,186.04949527602201,896.0,176.02705866080282,722.0,181.70815779867613,,,475.0,171.72812868337797,,,1577.0,201.1536334798078,,,1176.0,184.40002942870254,786.0,207.60368833932404,,,,,,,,,,,,,,,,,,,,,601.0,213.84045330991825,,,,,850.0,166.387439450388,,,589.0,233.1795176808319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,774.0,166.35946862475748,1047.0,186.51725144910895,895.0,175.95433379512528,724.0,182.4284601155611,,,469.0,171.24494255234083,,,1587.0,201.08585334563136,,,1182.0,183.81245531179133,782.0,207.76791022595322,,,,,,,,,,,,,,,,,,,,,600.0,214.51797442241582,,,,,852.0,165.83307023136197,,,588.0,234.31730331190403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,775.0,165.4506799853624,1052.0,188.66809847839284,894.0,175.93266523058475,726.0,184.00982000984612,,,462.0,170.76175642130366,,,1597.0,201.01807321145492,,,1188.0,184.74797834573275,778.0,207.9321321125824,,,,,,,,,,,,,,,,,,,,,600.0,215.19549553491336,,,,,852.0,166.3119059944434,,,587.0,235.4550889429762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,776.0,164.5418913459673,1060.0,188.11656912743857,893.0,176.59152376775114,728.0,185.93175207271634,,,455.0,170.2785702902665,,,1607.0,200.95029307727853,,,1193.0,184.79580332761444,774.0,208.09635399921157,,,,,,,,,,,,,,,,,,,,,599.0,215.87301664741094,,,,,853.0,165.8670770639888,,,586.0,236.59287457404832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,777.0,163.63310270657217,1065.0,185.94185022617543,892.0,176.83960965458647,730.0,186.6768328161413,,,448.0,169.79538415922934,,,1617.0,200.88251294310209,,,1195.0,185.48003248830818,771.0,208.26057588584075,,,,,,,,,,,,,,,,,,,,,598.0,216.5505377599085,,,,,855.0,166.38726726799663,,,585.0,237.73066020512044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,778.0,162.72431406717706,1069.0,187.12951996724004,890.0,176.28442852524836,732.0,187.6134711473307,,,442.0,169.31219802819217,,,1627.0,200.81473280892567,,,1199.0,185.0810885697682,767.0,208.42479777246996,,,,,,,,,,,,,,,,,,,,,597.0,217.22805887240608,,,,,856.0,166.6033735602061,,,585.0,238.86844583619262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,779.0,161.81552542778195,1075.0,186.76776342524528,890.0,176.20991771388617,735.0,189.2684258539901,,,435.0,168.829011897155,,,1637.0,200.74695267474925,,,1202.0,184.94030630914324,763.0,208.58901965909914,,,,,,,,,,,,,,,,,,,,,597.0,217.90557998490368,,,,,858.0,167.3589174309215,,,584.0,240.00623146726474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,780.0,160.90673678838684,1081.0,186.40600688325054,889.0,176.13540690252398,739.0,189.23492121808275,,,428.0,168.34582576611785,,,1647.0,200.6791725405728,,,1207.0,184.69395694323094,759.0,208.7532415457283,,,,,,,,,,,,,,,,,,,,,596.0,218.58310109740125,,,,,860.0,166.3567709999327,,,583.0,241.14401709833686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,781.0,159.99794814899172,1091.0,191.06231587827412,889.0,176.0608960911618,740.0,189.21438444765212,,,422.0,167.8626396350807,,,1657.0,200.61139240639642,,,1212.0,184.4476075773187,756.0,208.91746343235747,,,,,,,,,,,,,,,,,,,,,595.0,219.26062220989883,,,,,862.0,166.64272735061303,,,582.0,242.28180272940904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,782.0,159.0891595095966,1095.0,191.72993649998324,888.0,175.98638527979958,742.0,188.54567971579576,,,415.0,167.37945350404354,,,1667.0,200.54361227221997,,,1210.0,184.88077561950854,752.0,209.08168531898667,,,,,,,,,,,,,,,,,,,,,594.0,219.93814332239637,,,,,864.0,166.76154089291782,,,581.0,243.41958836048116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,782.0,158.1803708702015,1104.0,188.0399102574193,888.0,175.91187446843736,744.0,187.6262493346088,,,408.0,166.89626737300637,,,1677.0,200.47583213804353,,,1214.0,184.7049394012118,748.0,209.24590720561585,,,,,,,,,,,,,,,,,,,,,594.0,220.61566443489394,,,,,863.0,166.16546221918298,,,581.0,244.5573739915533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,783.0,157.2715822308064,1117.0,185.9398388674008,887.0,175.83736365707517,748.0,189.20888121139046,,,402.0,166.4130812419692,,,1687.0,200.40805200386714,,,1218.0,184.52910318291507,745.0,209.41012909224503,,,,,,,,,,,,,,,,,,,,,593.0,221.29318554739152,,,,,866.0,172.52026240034803,,,580.0,245.69515962262543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,784.0,156.36279359141128,1124.0,184.50953845401443,886.0,175.76285284571298,751.0,188.52875882362673,,,395.0,165.92989511093202,,,1697.0,200.3402718696907,,,1214.0,181.48954941020773,741.0,209.57435097887424,,,,,,,,,,,,,,,,,,,,,592.0,221.9707066598891,,,,,865.0,170.34354286564894,,,579.0,246.83294525369757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,785.0,155.45400495201616,1131.0,183.9990163833871,886.0,175.6883420343508,756.0,188.89852759425884,,,388.0,165.44670897989488,,,1707.0,200.27249173551428,,,1214.0,180.34627855993432,737.0,209.73857286550341,,,,,,,,,,,,,,,,,,,,,591.0,222.64822777238666,,,,,866.0,172.1061613539963,,,578.0,247.97073088476972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,786.0,154.54521631262105,1139.0,183.4884943127598,885.0,175.6138312229886,757.0,189.0322302884071,,,381.0,164.96352284885774,,,1717.0,200.20471160133786,,,1217.0,179.81688674242676,733.0,209.90279475213256,,,,,,,,,,,,,,,,,,,,,590.0,223.32574888488423,,,,,866.0,170.78828686288136,,,577.0,249.10851651584184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,787.0,153.63642767322594,1140.0,185.55065885725242,885.0,175.53932041162642,758.0,191.04221794632707,,,375.0,164.48033671782056,,,1727.0,200.13693146716142,,,1220.0,179.2874949249192,730.0,210.06701663876174,,,,,,,,,,,,,,,,,,,,,590.0,224.00326999738178,,,,,867.0,173.54874028026777,,,577.0,250.246302146914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,788.0,152.72763903383083,1146.0,187.12762159708774,884.0,175.46480960026423,759.0,191.14919655242596,,,368.0,163.9971505867834,,,1737.0,200.06915133298503,,,1223.0,178.75810310741164,726.0,210.23123852539095,,,,,,,,,,,,,,,,,,,,,589.0,224.68079110987935,,,,,867.0,175.29614675266066,,,576.0,251.38408777798614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,789.0,151.8188503944357,1151.0,187.02876526437828,884.0,175.39029878890202,760.0,191.17100280355785,,,361.0,163.51396445574625,,,1747.0,200.0013711988086,,,1226.0,178.22871128990408,722.0,210.39546041202013,,,,,,,,,,,,,,,,,,,,,588.0,225.35831222237692,,,,,868.0,175.93948550533833,,,575.0,252.52187340905826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,790.0,150.9100617550406,1157.0,186.33919748146783,883.0,175.3157879775398,762.0,191.16556625923238,,,355.0,163.03077832470908,,,1757.0,199.9335910646322,,,1229.0,177.69931947239652,718.0,210.5596822986493,,,,,,,,,,,,,,,,,,,,,587.0,226.03583333487452,,,,,868.0,176.1611796897859,,,574.0,253.65965904013044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,791.0,150.0012731156455,1160.0,185.41583220128666,883.0,175.2412771661776,763.0,191.81179890939188,,,348.0,162.5475921936719,,,1767.0,199.86581093045575,,,1232.0,177.16992765488897,715.0,210.72390418527849,,,,,,,,,,,,,,,,,,,,,587.0,226.7133544473721,,,,,868.0,176.22271290718413,,,573.0,254.79744467120256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,792.0,149.09248447625038,1165.0,183.7528834149982,882.0,175.16676635481542,765.0,191.3833262151976,,,341.0,162.06440606263476,,,1777.0,199.7980307962793,,,1235.0,176.64053583738144,711.0,210.88812607190766,,,,,,,,,,,,,,,,,,,,,586.0,227.39087555986967,,,,,869.0,176.22748081068028,,,573.0,255.93523030227468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,793.0,148.18369583685526,1173.0,183.80438835543623,881.0,175.09225554345323,766.0,190.55310438845788,,,335.0,161.5812199315976,,,1788.0,199.7302506621029,,,1238.0,176.11114401987385,707.0,211.05234795853687,,,,,,,,,,,,,,,,,,,,,585.0,228.06839667236724,,,,,867.0,176.21064220910904,,,572.0,257.0730159333468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,793.0,147.27490719746015,1176.0,183.8272569174742,881.0,175.01774473209105,768.0,190.8904927315295,,,328.0,161.09803380056042,,,1798.0,199.66247052792647,,,1241.0,175.58175220236632,703.0,211.21656984516605,,,,,,,,,,,,,,,,,,,,,584.0,228.7459177848648,,,,,868.0,176.19272485229016,,,571.0,258.210801564419,,,,,,,,,1203.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,794.0,146.36611855806504,1179.0,184.49587831848135,880.0,174.94323392072886,769.0,190.36052728550067,,,321.0,160.61484766952327,,,1808.0,199.59469039375003,,,1244.0,175.05236038485876,700.0,211.3807917317952,,,,,,,,,,,,,,,,,,,,,584.0,229.42343889736236,,,,,867.0,176.83179954447706,,,570.0,259.3485871954911,,,,,,,,,1197.0,178.86776859504133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,795.0,145.45732991866993,1180.0,184.11428535204203,880.0,174.86872310936667,770.0,190.14792214880612,,,314.0,160.13166153848613,,,1818.0,199.52691025957358,,,1247.0,174.5229685673512,696.0,211.54501361842438,,,,,,,,,,,,,,,,,,,,,583.0,230.10096000985993,,,,,866.0,176.404547107702,,,569.0,260.48637282656324,,,,,,,,,1197.0,179.78724722909513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,796.0,144.54854127927481,1185.0,183.92212150369397,879.0,174.79421229800445,771.0,190.0646427190133,,,308.0,159.64847540744896,,,1828.0,199.45913012539717,,,1250.0,173.99357674984367,692.0,211.70923550505358,,,,,,,,,,,,,,,,,,,,,582.0,230.7784811223575,,,,,866.0,176.88600464180314,,,569.0,261.62415845763536,,,,,,,,,1196.0,178.56470022877994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,797.0,143.6397526398797,1190.0,183.72995765534597,879.0,174.71970148664224,773.0,188.06710931365558,,,301.0,159.16528927641178,,,1838.0,199.3913499912208,,,1253.0,173.46418493233608,688.0,211.87345739168276,,,,,,,,,,,,,,,,,,,,,581.0,231.45600223485508,,,,,864.0,178.36868196975541,,,568.0,262.76194408870754,,,,,,,,,1195.0,179.5979807176464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,798.0,142.7309640004846,1195.0,183.5377938069979,878.0,174.64519067528005,775.0,187.8791347039559,,,294.0,158.6821031453746,,,1848.0,199.32356985704436,,,1256.0,172.93479311482855,685.0,212.03767927831194,,,,,,,,,,,,,,,,,,,,,581.0,232.13352334735265,,,,,863.0,178.92446326826354,,,567.0,263.8997297197797,,,,,,,,,1196.0,179.94575139770308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,799.0,141.82217536108948,1200.0,183.3456299586499,878.0,174.57067986391786,777.0,187.93342281480506,,,288.0,158.19891701433744,,,1858.0,199.25578972286792,,,1259.0,172.405401297321,681.0,212.20190116494115,,,,,,,,,,,,,,,,,,,,,580.0,232.81104445985022,,,,,862.0,182.44414461000426,,,566.0,265.0375153508518,,,,,,,,,1196.0,178.67903167692833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,800.0,140.91338672169437,1205.0,183.15346611030185,877.0,174.49616905255567,777.0,187.92692996913803,,,281.0,157.7157308833003,,,1868.0,199.1880095886915,,,1262.0,171.87600947981343,677.0,212.36612305157033,,,,,,,,,,,,,,,,,,,,,579.0,233.4885655723478,,,,,861.0,183.7207806982753,,,565.0,266.17530098192395,,,,,,,,,1196.0,178.20091836974882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,801.0,140.00459808229925,1210.0,182.96130226195385,876.0,174.42165824119348,779.0,189.25763913953955,,,274.0,157.23254475226315,,,1878.0,199.12022945451508,,,1265.0,171.34661766230587,673.0,212.53034493819948,,,,,,,,,,,,,,,,,,,,,578.0,234.16608668484537,,,,,860.0,184.1866571361318,,,565.0,267.31308661299613,,,,,,,,,1196.0,178.70860796952752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,802.0,139.09580944290414,1215.0,182.7691384136058,876.0,174.3471474298313,781.0,191.07098633866374,,,268.0,156.74935862122598,,,1888.0,199.05244932033864,,,1268.0,170.81722584479832,670.0,212.69456682482866,,,,,,,,,,,,,,,,,,,,,578.0,234.8436077973429,,,,,860.0,184.33431451466421,,,564.0,268.4508722440682,,,,,,,,,1197.0,176.2282619608319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,803.0,138.18702080350903,1220.0,182.57697456525779,875.0,174.2726366184691,781.0,193.73611175743696,,,261.0,156.2661724901888,,,1898.0,198.9846691861622,,,1271.0,170.28783402729076,666.0,212.85878871145786,,,,,,,,,,,,,,,,,,,,,577.0,235.52112890984048,,,,,859.0,185.01687894524335,,,563.0,269.58865787514037,,,,,,,,,1197.0,174.60910340954524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,804.0,137.27823216411392,1225.0,182.38481071690973,905.0,162.05599678728794,782.0,195.37766537353116,,,254.0,155.78298635915166,,,1908.0,198.91688905198583,,,1274.0,169.7584422097832,662.0,213.02301059808704,,,,,,,,,,,,,,,,,,,,,576.0,236.19865002233806,,,,,858.0,184.60603358654737,,,562.0,270.72644350621255,,,,,,,,,1198.0,174.02694834495264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,804.0,136.3694435247188,1230.0,182.19264686856172,904.0,161.8854905515255,782.0,195.9965046513139,,,247.0,155.2998002281145,,,1918.0,198.84910891780942,,,1277.0,169.22905039227564,658.0,213.18723248471622,,,,,,,,,,,,,,,,,,,,,575.0,236.8761711348356,,,,,857.0,184.41359475007437,,,561.0,271.8642291372846,,,,,,,,,1198.0,173.83804968611588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,805.0,135.4606548853237,1235.0,182.00048302021366,906.0,162.49480863148472,783.0,195.56483317249302,,,241.0,154.81661409707732,,,1928.0,198.78132878363297,,,1280.0,168.69965857476808,655.0,213.3514543713454,,,,,,,,,,,,,,,,,,,,,575.0,237.55369224733317,,,,,855.0,184.9761305229826,,,561.0,273.0020147683568,,,,,,,,,1198.0,173.1150907186639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,941.0,144.97080268098378,1240.0,181.80831917186566,906.0,161.37893299458733,783.0,194.7145539250975,,,234.0,154.33342796604018,,,1938.0,198.71354864945653,,,1283.0,168.17026675726055,651.0,213.51567625797458,,,,,,,,,,,,,,,,,,,,,574.0,238.23121335983075,,,,,852.0,185.1690401633707,,,560.0,274.13980039942896,,,,,,,,,1198.0,172.19354527861236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,946.0,144.4014085652493,1245.0,181.6161553235176,909.0,161.66994020396288,783.0,195.02992069004202,,,227.0,153.850241835003,,,1948.0,198.6457685152801,,,1286.0,167.64087493975296,647.0,213.67989814460378,,,,,,,,,,,,,,,,,,,,,573.0,238.90873447232838,,,,,851.0,186.53988208128294,,,559.0,275.277586030501,,,,,,,,,1198.0,171.877938474121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,938.0,156.15977619428008,1250.0,181.4239914751696,913.0,162.45462481950432,782.0,196.44969943915652,,,221.0,153.36705570396583,,,1958.0,198.5779883811037,,,1289.0,167.11148312224543,643.0,213.84412003123296,,,,,,,,,,,,,,,,,,,,,572.0,239.58625558482595,,,,,849.0,187.69772249577613,,,558.0,276.4153716615732,,,,,,,,,1197.0,171.78629896005768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,942.0,157.51382624206792,1255.0,181.23182762682154,915.0,162.1025465302879,782.0,197.62824159862242,,,214.0,152.8838695729287,,,1968.0,198.51020824692725,,,1292.0,166.58209130473787,640.0,214.0083419178621,,,,,,,,,,,,,,,,,,,,,572.0,240.2637766973235,,,,,848.0,188.11930406360585,,,557.0,277.5531572926454,,,,,,,,,1197.0,171.77524076333015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,945.0,158.86787628985576,1260.0,181.03966377847354,916.0,162.62717453183916,781.0,200.026882940153,,,207.0,152.40068344189154,,,1978.0,198.4424281127508,,,1295.0,166.0526994872303,636.0,214.1725638044913,,,,,,,,,,,,,,,,,,,,,571.0,240.94129780982107,,,,,847.0,187.60040806641246,,,557.0,278.69094292371744,,,,,,,,,1195.0,171.11637165244616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,948.0,160.22192633764362,1265.0,180.84749993012548,917.0,163.48256231069445,779.0,199.6221353287578,,,201.0,151.91749731085437,,,1988.0,198.3746479785744,,,1298.0,165.52330766972278,632.0,214.3367856911205,,,,,,,,,,,,,,,,,,,,,570.0,241.61881892231864,,,,,845.0,187.3765631415926,,,556.0,279.8287285547896,,,,,,,,,1193.0,170.8910705933097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,951.0,161.5759763854315,1270.0,180.65533608177748,918.0,163.82004968423175,779.0,200.74104276998088,,,194.0,151.4343111798172,,,,,,,1301.0,164.9939158522152,628.0,214.50100757774968,,,,,,,,,,,,,,,,,,,,,569.0,242.29634003481618,,,,,844.0,188.59431494384722,,,555.0,280.9665141858618,,,,,,,,,1191.0,170.8216056578619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,955.0,162.93002643321933,1275.0,180.46317223342942,919.0,163.29846982560252,778.0,201.14532660874883,,,187.0,150.95112504878003,,,,,,,1304.0,164.46452403470767,625.0,214.66522946437885,,,,,,,,,,,,,,,,,,,,,568.0,242.97386114731376,,,,,843.0,189.03631543541331,,,554.0,282.1042998169339,,,,,,,,,1189.0,170.81409869735757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,958.0,164.28407648100716,1280.0,180.27100838508142,919.0,163.0944784028993,778.0,201.27180076111256,,,180.0,150.46793891774286,,,,,,,1307.0,163.9351322172001,621.0,214.82945135100806,,,,,,,,,,,,,,,,,,,,,568.0,243.65138225981133,,,,,842.0,189.84337979687456,,,553.0,283.24208544800604,,,,,,,,,1187.0,170.82060527552892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,961.0,165.63812652879503,1285.0,180.07884453673336,920.0,163.6792892987824,778.0,200.63744707436558,,,174.0,149.9847527867057,,,,,,,1310.0,163.40574039969255,617.0,214.99367323763724,,,,,,,,,,,,,,,,,,,,,567.0,244.3289033723089,,,,,842.0,190.1293019523447,,,553.0,284.3798710790782,,,,,,,,,1185.0,167.57665064324425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,964.0,166.9921765765829,1290.0,179.88668068838535,922.0,163.24148332922277,778.0,201.0345643429113,,,167.0,149.50156665566857,,,,,,,1313.0,162.876348582185,613.0,215.1578951242664,,,,,,,,,,,,,,,,,,,,,566.0,245.00642448480647,,,,,841.0,190.8770969495818,,,552.0,285.51765671015033,,,,,,,,,1178.0,167.6394837781221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,968.0,168.34622662437073,1295.0,179.6945168400373,922.0,163.73910025170966,779.0,202.4821494787659,,,160.0,149.0183805246314,,,,,,,1316.0,162.34695676467743,610.0,215.32211701089557,,,,,,,,,,,,,,,,,,,,,565.0,245.68394559730402,,,,,840.0,193.10817063711443,,,551.0,286.65544234122245,,,,,,,,,1176.0,167.67565809079207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,971.0,169.70027667215857,1300.0,179.5023529916893,920.0,163.92248704407015,779.0,203.015834559364,,,154.0,148.53519439359422,,,,,,,1319.0,161.81756494716987,606.0,215.48633889752477,,,,,,,,,,,,,,,,,,,,,565.0,246.3614667098016,,,,,840.0,192.63932095085772,,,550.0,287.7932279722946,,,,,,,,,1175.0,166.42201276480506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,974.0,171.0543267199464,1305.0,179.31018914334123,919.0,163.9910576056064,779.0,203.1970578236553,,,147.0,148.05200826255708,,,,,,,1322.0,161.2881731296623,602.0,215.65056078415395,,,,,,,,,,,,,,,,,,,,,564.0,247.03898782229916,,,,,840.0,192.41791008531163,,,549.0,288.93101360336675,,,,,,,,,1176.0,166.6099125616958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,977.0,172.40837676773424,1310.0,179.11802529499323,919.0,163.3561764615058,778.0,202.58586374675042,,,140.0,147.5688221315199,,,,,,,1325.0,160.75878131215475,598.0,215.81478267078313,,,,,,,,,,,,,,,,,,,,,563.0,247.7165089347967,,,,,840.0,192.31359437185688,,,549.0,290.06879923443887,,,,,,,,,1176.0,167.3523308116554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,981.0,173.76242681552208,1315.0,178.92586144664517,921.0,170.36757589422731,779.0,201.672206403826,,,134.0,147.08563600048274,,,,,,,1328.0,160.2293894946472,595.0,215.9790045574123,,,,,,,,,,,,,,,,,,,,,562.0,248.39403004729428,,,,,840.0,192.91646528327374,,,548.0,291.206584865511,,,,,,,,,1175.0,166.34623260191154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,984.0,175.1164768633099,1320.0,178.73369759829717,919.0,167.66924506143232,778.0,201.97552579064035,,,127.0,146.6024498694456,,,,,,,1331.0,159.69999767713966,591.0,216.1432264440415,,,,,,,,,,,,,,,,,,,,,562.0,249.07155115979185,,,,,840.0,193.12814627842772,,,547.0,292.34437049658317,,,,,,,,,1175.0,165.9730987166343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,987.0,176.47052691109775,1325.0,178.5415337499491,922.0,172.50566271074518,777.0,202.0787192589728,,,120.0,146.11926373840842,,,,,,,1334.0,159.17060585963208,587.0,216.3074483306707,,,,,,,,,,,,,,,,,,,,,561.0,249.74907227228942,,,,,841.0,194.50636884743383,,,546.0,293.4821561276553,,,,,,,,,1175.0,165.84857929115896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,990.0,177.8245769588856,1330.0,178.3493699016011,924.0,174.44238082877337,777.0,201.4405568125568,,,113.0,145.63607760737125,,,,,,,1337.0,158.64121404212455,823.0,200.00219960283763,,,,,,,,,,,,,,,,,,,,,560.0,250.426593384787,,,,,841.0,195.6676034977284,,,545.0,294.6199417587274,,,,,,,,,1174.0,166.4783212312382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,994.0,179.17862700667342,1335.0,178.15720605325305,924.0,174.46994364185048,777.0,202.52772058379298,,,107.0,145.1528914763341,,,,,,,1340.0,158.111822224617,822.0,199.3766099537333,,,,,,,,,,,,,,,,,,,,,559.0,251.10411449728457,,,,,841.0,196.09310472303804,,,545.0,295.7577273897996,,,,,,,,,1173.0,167.3807875057048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
