,person-10y,person-1y,person-2y,person-3y,person-4y,person-5y,person-6y,person-7y,person-8y,person-9y,person-10x,person-1x,person-2x,person-3x,person-4x,person-5x,person-6x,person-7x,person-8x,person-9x,person-11y,person-11x,person-12y,person-13y,person-13x,person-14y,person-15y,person-16y,person-17y,person-17x,person-18y,person-19y,person-19x,person-20y,person-21y,person-22y,person-22x,person-23y,person-24y,person-25y,person-26y,person-27y,person-28y,person-29y,person-30y,person-31y,person-31x,person-32y,person-32x,person-33y,person-34y,person-35y,person-35x,person-36y,person-37y,person-37x,person-38y,person-39y,person-38x,person-40y,person-41y,person-41x,person-42y,person-43y,person-44y,person-45y,person-46y,person-46x,person-47y,person-47x,person-48y,person-49y,person-50y,person-51y,person-52y,person-52x,person-53y,person-53x,person-54y,person-55y,person-55x,person-56y,person-56x,person-57y,person-58y,person-58x,person-59y,person-60y
205,146.98838806837682,,513.7705367036881,422.21198454106235,139.0206433724669,345.48912534844646,160.99583388490996,275.99670527690046,151.01880609293914,130.98123130507474,1087.0,,86.0,110.0,1044.0,40.0,1203.0,,1126.0,928.0,288.1922170467474,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,146.98975155584867,,514.0030939387398,432.35650351044217,139.01830036987855,341.8152040541709,160.99632672906228,274.7804233024052,151.021644878974,130.98353056349458,1087.0,,87.0,112.0,1044.0,34.0,1203.0,,1126.0,928.0,287.23078040194366,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,146.33104852545154,,514.7446868510381,434.8140626717905,139.01617019870088,340.6079052824115,160.99676127052518,343.36095803430754,150.36087923209135,130.98536451261245,1087.0,,88.0,113.0,1044.0,32.0,1203.0,56.0,1126.0,927.0,284.8815999659576,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,146.0823942344258,,513.689008510193,437.2716218331389,139.0144091274511,343.6829281855199,160.9971444078873,344.64363794338885,150.1093549429856,130.98707148430822,1087.0,,90.0,,1044.0,34.0,1203.0,60.0,1126.0,927.0,284.1062553870818,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,145.99265024125316,,511.258029000166,426.526200008682,139.6715534706735,345.5043608764044,160.99748222270665,346.10745286312465,150.01670246139355,130.98871439519522,1087.0,,99.0,127.0,1044.0,35.0,1203.0,64.0,1125.0,927.0,280.6905405796656,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,145.9628731551247,,511.70999358861013,425.1775151351147,139.9186745614543,346.9677250330294,161.65861154889114,352.2356492483644,149.98420080511883,130.98997917503914,1087.0,,103.0,131.0,1044.0,37.0,1203.0,69.0,1125.0,927.0,272.92038591178914,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,145.95552468662348,,511.21400649538845,424.7131761539232,140.00936785346835,347.6104251359186,161.24899465173723,358.94129029063345,150.63631871252102,130.99114453279225,1087.0,,106.0,132.0,1044.0,37.0,1203.0,72.0,1125.0,927.0,268.2080845733138,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,145.9563032452995,,511.02765655860577,425.16844197250583,140.03970745595973,347.93877484341385,161.0900711963371,362.1926336718066,150.8824968538538,130.99218817857576,1087.0,,107.0,133.0,1044.0,38.0,1203.0,74.0,1125.0,927.0,266.6688003452225,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,145.95977224183105,,510.2925313427687,425.97083565332724,139.38864311143226,349.43925280039747,161.6911554895222,364.6502734472514,150.31589190897427,130.993109966639,1087.0,,111.0,135.0,1044.0,39.0,1203.0,78.0,1125.0,927.0,264.15349167926684,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,145.96389378739178,,511.3662020086725,426.7229196852729,139.13743567740238,350.7009510022467,161.91639861532562,368.6745428065966,150.0990335395033,130.9939221358444,1087.0,,111.0,137.0,1044.0,40.0,1203.0,81.0,1125.0,926.0,261.9228179663067,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,145.96793117673909,,509.75885051925667,427.4750037172186,139.70465497166919,351.87276247279283,161.99937904099033,370.8109987134635,150.0186884408601,130.99463811980843,1087.0,,118.0,,1044.0,41.0,1203.0,84.0,1125.0,926.0,259.6921442533466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,145.9719308953981,,507.9352681717268,428.22708774916435,139.91707704973666,351.7079903840605,162.02769114617982,372.1755273005582,149.99017055480488,130.99526976582078,1087.0,,120.0,,1044.0,41.0,1203.0,88.0,1125.0,926.0,257.46147054038653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,146.63909281901635,,507.83672783102446,428.9791717811101,139.99567218174474,351.01705013803985,162.03532252261425,371.9774381329628,150.6428653953492,130.99578660738072,1087.0,,121.0,,1044.0,42.0,1203.0,90.0,1125.0,926.0,255.23079682742642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,146.22948904991728,,505.80185891428664,380.85789126981854,140.02276524542992,350.77946599161146,162.0353658891461,371.12900524254894,150.88893038683645,130.99630829725908,1087.0,,126.0,143.0,1044.0,42.0,1203.0,92.0,1125.0,925.0,253.00012311446633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,146.0723706725783,,502.3772479944159,377.253087482974,140.030335541799,349.3983896161758,161.37275504760905,364.87834372471474,150.9810486627539,130.99675033840037,1086.0,,138.0,145.0,1044.0,43.0,1203.0,98.0,1125.0,926.0,250.76944940150622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,146.01413329489242,,501.82375809070265,373.6482836961295,139.37085139192465,348.8974448398395,161.1174618818111,362.29992738401927,151.0138011596802,130.99713405820222,1086.0,,148.0,,1044.0,44.0,1203.0,102.0,1125.0,926.0,248.53877568854614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,145.99344245388312,,501.6364230370876,356.36073126884946,139.7820165352634,348.73267914350583,161.0242325977581,359.9927641125263,151.02394436855866,130.99747203446117,1086.0,,156.0,158.0,1044.0,44.0,1203.0,106.0,1125.0,926.0,246.308101975586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,145.98693053723238,,500.95120786843904,351.012117449705,139.27627495644145,348.03769589186845,160.99122202016824,359.70104588653396,151.02566285868653,130.99777059953115,1086.0,,160.0,161.0,1044.0,45.0,1203.0,108.0,1125.0,926.0,244.07742826262592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,145.98568681184446,,500.0630495380444,345.66350363056057,139.08304640602404,347.13863533351633,161.6429252890896,358.2242244749202,151.02439149596051,130.9980342311689,1086.0,,164.0,,1044.0,45.0,1203.0,112.0,1125.0,926.0,241.84675454966583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,145.98617510094346,,499.0968570742045,340.31488981141615,139.67439538506164,344.8432201516456,161.22982881762005,358.9612893306611,151.02219391526017,132.32024874276084,1086.0,,168.0,,1044.0,50.0,1203.0,116.0,1125.0,925.0,239.6160808367057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,145.98724177273004,,500.0739129969767,334.9662759922717,139.8968710326225,344.66847615467157,161.07075869849123,360.5293874424466,151.02001472969158,132.8128365605254,1087.0,,175.0,,1044.0,52.0,1203.0,120.0,1125.0,925.0,237.3854071237456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,145.98855137682273,,499.81512605580014,329.6176621731272,139.3210984952057,343.9680824704625,161.01230015082214,361.75706112333364,151.01780237905194,132.3439611690133,1087.0,,182.0,,1044.0,54.0,1203.0,124.0,1126.0,925.0,235.1547334107855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,145.98992668756733,,501.0554802289778,324.2690483539828,139.76361538149928,341.73889307366187,160.99182028948775,360.21837450234494,151.0157542346937,132.81617040909376,1087.0,,186.0,,1044.0,54.0,1202.0,127.0,1126.0,924.0,232.9240596978254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,145.99101826545908,,502.20119694063936,318.9204345348383,139.9292451730418,340.93756837290766,160.98542785167496,359.58659194753926,151.67315377070025,132.98873700994386,1087.0,,191.0,,1044.0,55.0,1202.0,130.0,1126.0,924.0,230.6933859848653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,145.992040496765,,499.36030273762134,313.5718207156939,139.99083358676614,339.34630333979817,160.98435374664257,360.00447718508167,151.91982782261965,131.7380326797654,1087.0,,200.0,,1044.0,59.0,1202.0,132.0,1126.0,924.0,228.4627122719052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,145.9930333458438,,493.66708933093054,308.22320689654936,140.01245438202267,339.4549594801747,160.9851529837846,359.47935662659637,152.01014771289402,131.91394774670945,1087.0,,207.0,,1044.0,64.0,1202.0,134.0,1126.0,924.0,226.2320385589451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,145.9938653938582,,481.4788484931355,302.87459307740494,140.0188996753393,339.5249805776615,160.98651646970134,357.94691695137374,151.3819830446484,131.3169370985344,1087.0,,220.0,,1044.0,68.0,1202.0,137.0,1126.0,924.0,224.00136484598502,,375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,145.99458853820934,,476.2675400706371,297.5259792582605,140.01971972030637,339.5824988008894,160.9879657849772,355.3889019948439,151.13901171091618,131.09092582829206,1087.0,,227.0,,1044.0,71.0,1202.0,138.0,1126.0,923.0,221.7706911330249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,145.99527581007476,,472.4991181400598,292.17736543911604,139.35825273157758,340.9547854473932,160.32792310465487,351.06700228864406,151.04686532213117,131.0083344758055,1087.0,,234.0,,1044.0,75.0,1203.0,136.0,1126.0,923.0,219.54001742006483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,146.65619679139928,,471.15863777098855,286.82875161997157,139.10656727164542,340.8345283851795,160.7440997149707,349.5326759152757,151.01227305663292,130.9801014953382,1087.0,,240.0,,1044.0,80.0,1203.0,138.0,1126.0,923.0,217.3093437071047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,146.90508832365254,,470.754378955657,281.4801378008271,139.01411626270428,340.1460932022145,160.9016675388981,347.66219003031904,150.99965605462606,130.97210430140314,1087.0,,249.0,,1044.0,83.0,1203.0,139.0,1126.0,923.0,215.0786699941446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,146.99726857192127,,467.45512339967775,276.1315239816827,139.64437356331905,339.90340746111417,160.96239397236815,345.65648954224685,150.99540406576648,130.97147889272938,1087.0,,257.0,,1044.0,86.0,1203.0,142.0,1126.0,923.0,212.8479962811845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,147.02863864337226,,465.6311653732922,270.78291016253826,139.22350988152294,339.16519638003285,160.98575949789588,347.48109948690194,150.99429821062762,130.9733891266842,1088.0,,263.0,,1044.0,88.0,1203.0,148.0,1126.0,922.0,210.6173225682244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,147.03757122655082,,465.0466794975363,265.4342963433938,139.06286548899092,338.24051716569767,160.33394721440993,346.9244315031731,150.99433963515867,130.30976755390273,1088.0,,271.0,,1044.0,88.0,1203.0,151.0,1126.0,922.0,208.38664885526433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,147.0378811792936,,460.9680992082387,260.0856825242493,139.6663677796109,336.58491661661253,160.08776035357198,347.39962758869433,150.99476683353396,130.73313622351583,1087.0,,281.0,,1044.0,90.0,1203.0,157.0,1126.0,922.0,206.15597514230421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,147.0348853064624,,457.5124250684217,254.73706870510483,139.893578974061,333.995209227019,159.99852732317478,348.2546748163543,150.9952934860662,130.89238427249094,1087.0,,289.0,,1044.0,91.0,1203.0,160.0,1126.0,922.0,203.92530142934413,,,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,147.03137636334003,,454.98711084624017,249.3884548859604,139.3198263405274,330.3864211777311,160.63111765549587,348.5954143729505,150.99581530894773,130.95415345469695,1087.0,,299.0,,1044.0,94.0,1203.0,165.0,1126.0,922.0,201.694627716384,,,416.5289256198347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,147.02792341759266,,452.8195800240108,279.9892110786286,139.1000907468956,328.4023974451152,160.87064591193695,348.08190159864785,151.65714560503528,130.97842526302767,1087.0,,307.0,138.0,1044.0,96.0,1203.0,167.0,1126.0,922.0,199.4639540034239,,,415.936095668921,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,147.02471734597717,,451.4602472065984,276.3141636695052,139.01873475909372,327.04640931657116,160.30220323624042,347.2324085001128,151.2477430570881,130.9882189522214,1087.0,,316.0,137.0,1044.0,100.0,1203.0,168.0,1126.0,922.0,288.9944290128743,141.0,,416.57411837599705,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,146.36039397281002,,448.35890115321416,272.6391162603818,138.98987989273868,327.9316981934922,160.08596103891963,344.24136627496307,151.0889475718621,130.33037654602802,1087.0,,328.0,,1044.0,106.0,1203.0,172.0,1126.0,921.0,289.94914662819815,143.0,,416.08595029308884,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,146.77266299575962,,447.9743512699168,268.9640688512584,138.31915241785373,327.6276665295178,160.00680566554485,341.85529421542424,151.69016197275553,130.0828069215027,1087.0,,337.0,,1044.0,112.0,1203.0,178.0,1126.0,921.0,290.903864243522,,,413.8151651919155,286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,146.9269270477215,,445.9246773248244,265.2890214421349,138.06806824815942,326.2355852180851,159.979377487057,340.97211076273356,151.91551096454913,130.65807101831473,1087.0,,345.0,,1044.0,115.0,1203.0,182.0,1126.0,921.0,279.1389266435349,149.0,,411.6361560758465,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,146.98470555239334,,445.88585557378394,261.61397403301146,137.9787935929723,325.0832944078679,159.97181415224148,340.01230587396003,151.99860543509104,130.87528399994795,1087.0,,349.0,,1044.0,119.0,1203.0,185.0,1126.0,921.0,275.15149881780457,150.0,,411.58053066607096,304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,147.0054394909506,,442.0176611536996,257.93892662388805,137.95028287614252,325.35846147503514,160.633512502044,336.3007044453029,152.02701544496728,130.95795524563988,1087.0,,356.0,,1043.0,124.0,1203.0,186.0,1126.0,921.0,275.1704338035836,153.0,,404.005146123092,306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,147.012196322994,,439.9566669485893,254.26387921476467,138.60709524701022,326.1579987428497,160.8827948830172,335.00078809281956,152.03472931264633,130.98937220894857,1087.0,,364.0,,1043.0,128.0,1203.0,191.0,1126.0,921.0,274.53034418928263,155.0,,400.65115966366426,314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,147.0136072345036,,439.2740401035072,250.58883180564123,137.5439139387655,326.4853405446084,162.29489560279046,336.5783247356663,152.03484336618163,130.33878601330463,1086.0,,372.0,,1043.0,131.0,1204.0,198.0,1126.0,921.0,274.7741590169911,157.0,,399.5142106219515,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,147.01309813571075,,435.76678651432604,246.9137843965178,137.80105164889588,326.6349721586754,162.82547715907532,337.2131879617762,152.03263872708476,130.09463165112948,1086.0,,382.0,,1042.0,133.0,1204.0,201.0,1126.0,921.0,275.01797384469967,,,397.16669375480944,327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,147.01198007622196,,433.20067541758465,243.2387369873944,138.5624567714893,326.7114664741763,163.01990159576417,337.4875999314198,152.02949741742884,130.00518491747727,1086.0,,389.0,,1042.0,134.0,1204.0,203.0,1126.0,921.0,271.72349335149113,161.0,,396.3866432651663,331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,147.6735331396423,,431.000615837132,239.56368957827098,138.85026605842427,326.757650364454,163.08559831550917,336.9543077407134,152.68493624618878,129.97451186094165,1086.0,,397.0,,1042.0,137.0,1204.0,204.0,1125.0,921.0,271.8993161448544,163.0,,394.8353912374763,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,147.26035748998805,,429.6091396725444,235.88864216914754,138.3005156872081,322.8526254879856,163.10108117747768,335.4488890647449,152.93049975111973,129.30787501842494,1086.0,,405.0,,1042.0,139.0,1204.0,206.0,1125.0,921.0,271.9527584344165,167.0,,394.3407786049106,340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,146.4369105980233,,427.83636753591986,232.2135947600241,138.08945115888065,318.72231537001903,162.44308597006275,333.5741136113684,153.0197169014191,129.05693750232103,1086.0,,410.0,,1042.0,141.0,1204.0,209.0,1125.0,921.0,271.92581674967545,169.0,,395.5675097977238,341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,146.78750706435244,,427.240340168875,228.5385473509007,138.01230782661452,314.53009714385826,161.5237229855166,332.9081348315294,153.04880096654566,128.96794952481872,1085.0,,419.0,,1041.0,144.0,1206.0,213.0,1125.0,921.0,285.1677566148662,171.0,,396.07545463761585,342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,146.26575187404538,,426.4321535136497,224.8634999417773,137.9857330466711,312.35263296520066,161.17283003590427,332.02694494133345,153.05522960220378,129.6015925530631,1085.0,,423.0,,1041.0,145.0,1206.0,216.0,1125.0,921.0,275.925739471341,174.0,,396.3161106694872,346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,145.40217773186242,,423.56655719698824,221.18845253265386,137.97789233894727,313.6169528873944,161.04187527677865,331.7264341134394,152.3911438269192,129.84207098664962,1085.0,,426.0,,1041.0,154.0,1207.0,219.0,1125.0,921.0,261.9114085591008,176.0,,393.1448247416673,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,144.4151865371564,,418.5785021716775,217.51340512353042,138.64142222215634,313.45637757102486,160.9949678780915,332.3035236103609,152.13732446066297,129.936585405409,1085.0,,440.0,,1041.0,162.0,1207.0,223.0,1125.0,921.0,253.24755107058144,180.0,,389.986142262344,358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,144.72646255100062,,414.76278050829393,213.838357714407,138.88781849662826,313.44866898618557,160.97956454380886,332.5508349337895,151.37858918227164,129.97360788615492,1085.0,,451.0,,1041.0,168.0,1207.0,225.0,1125.0,921.0,251.20926500130233,182.0,,386.1965906660972,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,144.8470567794383,,412.789170923774,210.1633103052836,138.9814540284693,313.4873222469319,160.975889794931,330.0297597185935,151.09348809659414,130.6462046850669,1084.0,,460.0,,1040.0,175.0,1207.0,228.0,1125.0,920.0,249.17097893202325,,,381.504716366852,370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,144.90006216939867,,412.817967223036,206.48826289616017,139.01496781489132,312.8776551984745,160.97643801547127,328.4278970084356,150.99182659926433,130.90016287789138,1084.0,,464.0,,1040.0,179.0,1207.0,230.0,1125.0,920.0,247.13269286274416,,,379.15610263409724,375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,143.5913667308799,,407.5978392781187,202.81321548703676,139.02536574851882,314.00390913652427,160.97836557139186,329.8627346743299,150.95843451389396,130.99461531099053,1084.0,,477.0,,1039.0,180.0,1207.0,234.0,1126.0,920.0,245.09440679346505,,,379.7024850854434,383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,143.106919650395,,405.7121190334418,199.13816807791332,139.02711343038675,314.4489886052569,160.98061171811284,330.41420427757237,150.95034508003693,131.02709474179363,1083.0,,482.0,,1039.0,180.0,1207.0,235.0,1126.0,920.0,243.05612072418594,,,378.639920779843,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,145.62181615714616,,400.4760854231463,195.46312066878988,139.6845529102477,313.98570595460524,160.98279637012394,328.66614311923763,150.95134401830828,131.03620201046357,1082.0,,487.0,,1039.0,182.0,1207.0,238.0,1126.0,920.0,241.01783465490686,,,376.3228957169849,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,146.53870862782287,,398.6013916442546,191.78807325966648,139.93118866558603,305.9125751564376,160.9847971061257,322.0544336661104,150.95530809510578,131.03670838415366,1081.0,,490.0,,1039.0,186.0,1207.0,241.0,1126.0,920.0,238.97954858562778,,,374.1897248384403,397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,146.23603446020644,,402.0434926410402,188.11302585054307,140.02011317535082,303.5254230353273,160.98658716107525,318.9114455328718,150.95996016588902,131.03422584581077,1080.0,,495.0,,1038.0,189.0,1207.0,243.0,1126.0,920.0,236.94126251634867,,,372.1298136989765,399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,145.45264284889328,,402.01347292756213,184.43797844141963,140.04892276412357,293.35678320897136,160.98828355283013,313.78901563318595,150.96448768962108,131.03089516323286,1080.0,,502.0,,1038.0,191.0,1207.0,247.0,1126.0,920.0,234.90297644706956,,,372.1141852336584,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,146.48139984735417,,398.1452545095815,180.7629310322962,140.05518701411015,297.15747036914127,160.32602975283197,314.0040775397884,151.63073558913396,130.36690195102761,1079.0,,514.0,,1038.0,198.0,1207.0,251.0,1126.0,920.0,232.86469037779048,,,372.8279406061107,404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,146.20304699099708,,397.42041523474813,177.0878836231728,140.05332283045823,299.7825742912104,160.744520769151,314.1315589442827,151.88206344746084,130.11369868839313,1079.0,,522.0,,1037.0,201.0,1207.0,256.0,1126.0,920.0,230.8264043085114,,,372.4904301220025,406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,146.09261198320453,,396.5445599405115,173.41283621404938,140.04882484717325,299.5226781533281,160.24057965964687,314.2365502538296,151.97640682760635,130.02024250335546,1078.0,,529.0,,1037.0,206.0,1207.0,259.0,1126.0,920.0,228.7881182392323,,,375.7462684186638,409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,146.0497378726783,,394.2921075128928,169.73778880492594,139.3871943194624,298.16732283982105,160.05164144280405,313.6805287768557,152.01023005006476,130.64987591661912,1077.0,,533.0,,1037.0,209.0,1207.0,260.0,1126.0,920.0,226.74983216995318,,,377.617524882779,411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,146.68837429186715,,394.18173785668046,166.0627413958025,139.13109694889943,298.3452646713007,160.6484084948326,312.84189329506637,152.6810120070774,130.88715322496608,1076.0,,537.0,,1036.0,212.0,1207.0,263.0,1126.0,920.0,224.7115461006741,,,377.71553836234756,412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
