,person-1x,person-1y,person-2x,person-2y,person-3x,person-3y,person-4x,person-4y,person-5x,person-5y,person-6x,person-6y,person-7x,person-7y,person-8x,person-8y,person-9x,person-9y,person-10x,person-10y,person-11x,person-11y,person-12x,person-12y,person-13x,person-13y,person-14x,person-14y,person-15x,person-15y,person-16x,person-16y,person-17x,person-17y,person-18x,person-18y,person-19x,person-19y,person-20x,person-20y,person-21x,person-21y,person-22x,person-22y,person-23x,person-23y,person-24x,person-24y,person-25x,person-25y,person-26x,person-26y,person-27x,person-27y,person-28x,person-28y,person-29x,person-29y,person-30x,person-30y,person-31x,person-31y,person-32x,person-32y,person-33x,person-33y,person-34x,person-34y,person-35x,person-35y,person-36x,person-36y,person-37x,person-37y,person-38x,person-38y,person-39x,person-39y,person-40x,person-40y,person-41x,person-41y,person-42x,person-42y,person-43x,person-43y,person-44x,person-44y,person-45x,person-45y,person-46x,person-46y,person-47x,person-47y,person-48x,person-48y,person-49x,person-49y,person-50x,person-50y,person-51x,person-51y,person-52x,person-52y,person-53x,person-53y,person-54x,person-54y,person-55x,person-55y,person-56x,person-56y,person-57x,person-57y,person-58x,person-58y,person-59x,person-59y,person-60x,person-60y,person-61x,person-61y,person-62x,person-62y,person-63x,person-63y,person-64x,person-64y,person-65x,person-65y
840,,,,,,,,,,,,,,,,,,,920.0,205.81183069611927,,,,,1105.0,183.77808705381938,,,,,,,,,,,718.0,254.71872370212088,,,,,,,,,627.0,252.6228879394466,,,1053.0,229.5222806811832,557.0,249.04998501067354,,,683.0,248.98273886069055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,,,,,,,,,,,,,,,,,,,914.0,210.83313636192338,,,,,1103.0,184.22625856278756,,,,,,,,,,,716.0,257.4687170478495,,,,,,,,,630.0,251.50825111098573,,,1048.0,228.1527090731568,556.0,250.02495275143164,,,682.0,248.71195868013578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,,,,,,,,,,,,,,,,,,,912.0,211.35263146638783,,,,,1102.0,184.67443007175575,,,,,,,,,,,714.0,255.31108791936552,,,,,,,,,631.0,249.12790016973815,,,1043.0,227.5941975002026,556.0,249.6654891901286,,,680.0,247.27114028034882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,,,,,,,,,,,,,,,,,,,908.0,211.97533229927694,,,,,1100.0,185.12260158072394,,,,,,,,,,,710.0,254.32260764096725,,,,,,,,,633.0,246.92124135064105,,,1039.0,228.69796926208713,556.0,248.90260294465617,,,680.0,246.02734101045365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,,,,,,,,,,,,,,,,,,,906.0,212.15031303831046,,,,,1098.0,185.57077308969212,,,,,,,,,,,707.0,255.85118527094332,,,,,,,,,634.0,246.09014101715894,,,1037.0,227.76798286718198,556.0,249.31464113939006,,,680.0,244.19015461135155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,,,,,,,,,,,,,,,,,,,903.0,212.2064330018478,,,,,1096.0,186.0189445986603,,,,,,,,,,,703.0,257.69038885237876,,,,,,,,,635.0,243.1809758989167,,,1034.0,228.16967404981264,557.0,249.4999516199644,,,678.0,244.1676438988706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,,,,,,,,,,,,,,,,,,,901.0,213.54275084121647,,,,,1094.0,186.4671161076285,,,,,,,,,,,699.0,257.7191968010985,,,,,,,,,636.0,243.41842973036574,,,1030.0,228.90782714756745,558.0,248.28952809070154,,,668.0,243.4862818146626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,,,,,,,,,,,,,,,,,,,900.0,214.03015403199734,,,,,1092.0,186.9152876165967,,,,,,,,,,,695.0,257.66499543990267,,,,,,,,,637.0,241.55680733273815,,,1025.0,228.44674367965985,561.0,248.49942652161678,,,658.0,244.54034539815385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,,,,,,,,,,,,,,,,,,,895.0,214.85049088200833,,,,,1091.0,187.36345912556487,,,,,,,,,,,691.0,258.7471141978859,,,,,,,,,638.0,240.65382895651697,,,1021.0,229.58861511708818,563.0,247.95318917888463,,,651.0,247.5946417438805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,,,,,,,,,,,,,,,,,,,892.0,213.8455470629342,,,,,1089.0,187.81163063453306,,,,,,,,,,,690.0,256.87684877702657,,,,,,,,,639.0,239.7508505802958,,,1018.0,231.972505518245,565.0,247.11824202368484,,,649.0,248.7221703999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,,,,,,,,,,,,,,,,,,889.0,212.77473878331568,,,,,1087.0,188.25980214350125,,,,,,,,,,,687.0,257.6682569202466,,,,,,,,,641.0,238.84787220407463,,,1015.0,230.9061192811955,566.0,244.86549718866883,,,651.0,250.43586400453148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,,,,,,,,,,,,,,,,,,886.0,213.02143574165547,,,,,1085.0,188.70797365246943,,,,,,,,,,,684.0,258.4596650634666,,,,,,,,,642.0,237.94489382785346,,,1009.0,229.7983959076611,569.0,242.0560798872536,,,661.0,252.36988672192268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,,,,,,,,,,,,,,,,,,882.0,213.06160422830544,,,,,1083.0,189.15614516143762,,,,,,,,,,,681.0,259.25107320668667,,,,,,,,,643.0,237.0419154516323,,,1003.0,230.02964613819623,569.0,241.0608294875389,,,665.0,252.4355258672404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,,,,,,,,,,,,,,,,,,,880.0,213.09314715452956,,,,,1081.0,189.6043166704058,,,,,,,,,,,678.0,260.04248134990667,,,,,,,,,645.0,236.1389370754111,,,998.0,230.76817666844073,576.0,230.62529115210592,,,662.0,261.05652750137244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,,,,,,,,,,,,,,,,,,,878.0,213.10316935047337,,,,,1080.0,190.052488179374,,,,,,,,,,,675.0,260.8338894931267,,,,,,,,,646.0,235.2359586991899,,,996.0,231.6948593937324,578.0,228.89698910384317,,,660.0,262.88494764645225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,,,,,,,,,,,,,,,,,,876.0,213.7559963317995,,,,,1078.0,190.50065968834218,,,,,,,,,,,672.0,261.6252976363467,,,,,,,,,647.0,234.33298032296872,,,991.0,232.03280550763674,580.0,227.66356067019694,,,660.0,264.1968833075449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,,,,,,,,,,,,,,,,,,,872.0,215.32050721097423,,,,,1076.0,190.94883119731037,,,,,,,,,,,669.0,262.41670577956677,,,,,,,,,648.0,233.43000194674755,,,987.0,228.85503083176752,581.0,224.58886335614397,,,659.0,269.77105914457456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,,,,,,,,,,,,,,,,,,,869.0,215.9008198200092,,,,,1074.0,191.39700270627856,,,,,,,,,,,666.0,263.20811392278677,,,,,,,,,650.0,232.52702357052638,,,980.0,228.95334348925007,582.0,225.56665463645882,,,657.0,270.64180853399284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,,,,,,,,,,,,,,,,,,,866.0,216.09983963574194,,,,,1094.0,184.05739063571318,,,,,,,,,,,663.0,263.9995220660068,,,,,,,,,651.0,231.6240451943052,,,976.0,229.65227073220697,584.0,223.93934269966104,,,656.0,265.80097743078045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,,,,,,,,,,,,,,,,,,,862.0,216.82896486531348,,,,,1094.0,184.13944965552045,,,,,,,,,,,660.0,264.7909302092268,,,,,,,,,652.0,230.72106681808404,,,973.0,229.2448895206834,585.0,222.31203076286323,,,654.0,267.0394812455184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,,,,,,,,,,,,,,,,,,,859.0,216.41849145203017,,,,,1093.0,184.22150867532773,,,,,,,,,,,657.0,265.58233835244687,,,,,,,,,654.0,229.81808844186287,,,969.0,230.43826100776147,586.0,220.68471882606542,,,652.0,270.0661249042283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,,,,,,,,,,,,,,,,,,,856.0,216.9125384532061,,,,,1103.0,183.15781804182257,,,,,,,,,,,612.0,270.89476289715225,,,,,,,,,655.0,228.91511006564167,,,965.0,230.61187481286532,587.0,219.05740688926764,,,650.0,269.89668471139356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,,,,,,,,,,,,,,,,,,,853.0,217.08541441039068,,,,,1107.0,181.62473839579872,,,,,,,,,,,609.0,271.3209491675468,,,,,,,,,656.0,228.01213168942047,,,958.0,234.88811849114146,589.0,217.4300949524698,,,651.0,269.7598288725475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,,,,,,,,,,,,,,,,,,,851.0,216.47730725810652,,,,,1112.0,180.42392810352766,,,,,,,,,,,615.0,273.4389547676267,,,,,,,,,658.0,227.1091533131993,,,955.0,237.89044382837864,590.0,215.80278301567202,,,650.0,270.92692440211675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,,,,,,,,,,,,,,,,,,,850.0,215.57436491543893,,,,,1114.0,179.3307581223104,,,,,,,,,,,618.0,276.1637168011456,,,,,,,,,659.0,226.20617493697813,,,954.0,238.9314216849591,591.0,214.17547107887424,,,648.0,272.09401993168603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,,,,,,,,,,,,,,,,,,,850.0,215.22425493493452,,,,,1116.0,178.2719687937238,,,,,,,,,,,620.0,275.8556140773859,,,,,,,,,660.0,225.30319656075696,,,954.0,238.63205352380166,592.0,212.5481591420764,,,647.0,273.26111546125526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,,,,,,,,,,,,,,,,,,,848.0,214.43556989224197,,,,,1123.0,179.2553805526461,,,,,,,,,,,624.0,277.6624222193126,,,,,,,,,661.0,224.4002181845358,,,953.0,237.81319268623204,594.0,210.92084720527862,,,646.0,274.4282109908245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,,,,,,,,,,,,,,,,,,,846.0,214.79250835293342,,,,,1125.0,178.89165150225028,,,,,,,,,,,622.0,278.8716738216696,,,,,,,,,700.0,204.1394861528176,,,954.0,237.47597075783642,595.0,209.2935352684808,,,644.0,275.5953065203937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,,,,,,,,,,,,,,,,,,,845.0,215.59526343428158,,,,,1128.0,178.5279224518544,,,,,,,,,,,623.0,281.550728671421,,,,,,,,,706.0,202.8105385959414,,,955.0,237.99314175314603,596.0,207.666223331683,,,590.0,277.90520470910747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,,,,,,,,,,,,,,,,,,,843.0,217.222565835875,,,,,1130.0,178.16419340145856,,,,,,,,,,,625.0,282.26515005374364,,,,,,,,,711.0,203.0862132028507,,,955.0,237.50401956225244,597.0,206.03891139488522,,,586.0,278.32009648510046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,,,,,,,,,,,,,,,,,,,841.0,217.48310426159497,,,,,1132.0,177.80046435106271,,,,,,,,,,,627.0,285.2040016801584,,,,,,,,,716.0,202.55367215939194,,,956.0,237.3000071339,599.0,204.41159945808738,,,583.0,279.8359667678682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,,,,,,,,,,,,,,,,,,,839.0,217.74364268731495,,,,,1135.0,177.43673530066684,,,,,,,,,,,624.0,284.91806511463545,,,,,,,,,725.0,201.7532509531968,,,957.0,236.54519015124959,600.0,202.7842875212896,,,578.0,281.68208578581516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,,,,,,,,,,,,,,,,,,,837.0,218.0041811130349,,,,,1137.0,177.07300625027102,,,,,,,,,,,620.0,284.08188809234844,,,,,,,,,730.0,200.49808487144523,,,958.0,236.2476542377736,601.0,201.15697558449182,,,571.0,279.68369668607613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,,,,,,,,,,,,,,,,,,,838.0,217.14430041603947,,,,,1140.0,176.70927719987515,,,,,,,,,,,618.0,284.3711103480989,,,,,,,,,735.0,199.2429187896937,,,958.0,236.79862325677908,602.0,199.529663647694,,,569.0,280.19162534046677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,,,,,,,,,,,,,,,,,,,838.0,216.3469786688815,,,,,1142.0,176.3455481494793,,,,,,,,,,,617.0,285.10706865132363,,,,,,,,,739.0,197.98775270794215,,,958.0,236.99668074914075,603.0,197.9023517108962,,,567.0,281.0134271203858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,,,,,,,,,,,,,,,,,,,838.0,215.4358040389359,,,,,1144.0,175.98181909908345,,,,,,,,,,,616.0,287.3271945786423,,,,,,,,,744.0,196.73258662619062,,,958.0,237.06393412757234,605.0,196.2750397740984,,,563.0,281.29038781656175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,,,,,,,,,,,,,,,,,,,839.0,215.10828760086102,,,,,1173.0,181.8161826453561,,,,,,,,,,,614.0,290.7554269542182,,,,,,,,,749.0,195.47742054443904,,,958.0,237.74173494349756,606.0,194.64772783730058,,,562.0,286.7376404588342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,,,,,,,,,,,,,,,,,,,839.0,214.31200138631908,,,,,1176.0,181.96569971767858,,,,,,,,,,,613.0,295.30828070692746,,,,,,,,,770.0,201.60253656393752,,,957.0,237.99139686810847,607.0,193.02041590050277,,,559.0,292.65743243496325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,,,,,,,,,,,,,,,,,,,840.0,214.0293382843671,,,,,1180.0,182.0587327123795,,,,,,,,,,,611.0,296.33882471437335,,,,,,,,,776.0,201.07411648184205,,,956.0,237.4275244247471,608.0,191.39310396370496,,,557.0,292.8584684581315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,,,,,,,,,,,,,,,,,,,841.0,213.93903429997886,,,,,1187.0,181.27410927160832,,,,,,,,,,,611.0,296.00463284928435,,,,,,,,,783.0,200.54569639974656,,,956.0,237.85662200549567,610.0,189.76579202690718,,,554.0,291.5022843224375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,,,,,,,,,,,,,,,,,,,841.0,213.23299432592685,,,,,1189.0,180.4244738431158,,,,,,,,,,,611.0,296.4742112423126,,,,,,,,,789.0,200.01727631765107,,,955.0,238.0132885787176,611.0,188.1384800901094,,,552.0,290.91076230384556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,,,,,,,,,,,,,,,,,,,841.0,212.9866252334093,,,,,1190.0,180.78667106624448,,,,,,,,,,,611.0,297.92181858581927,,,,,,,,,808.0,206.1599414395219,,,953.0,238.72029850583397,612.0,186.5111681533116,,,548.0,292.0059980351799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,,,,,,,,,,,,,,,,,,,841.0,213.57922098002467,,,,,1191.0,180.26737775469195,,,,,,,,,,,612.0,298.42679776014904,,,,,,,,,815.0,208.0440050769776,,,952.0,238.98397302002522,613.0,184.88385621651378,,,545.0,293.10123376651416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,,,,,,,,,,,,,,,,,,,840.0,215.1156690347436,,,,,1190.0,180.06709413625885,,,,,,,,,,,612.0,297.9131977896247,,,,,,,,,821.0,210.01269754104814,,,951.0,239.0761117679972,615.0,183.25654427971597,,,553.0,295.748085352157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,,,,,,,,,,,,,,,,,,,840.0,215.05558741729772,,,,,1189.0,179.99400233686,,,,,,,,,,,612.0,297.66823540690336,,,,,,,,,825.0,210.15170378672326,,,950.0,239.10241502171795,616.0,181.62923234291816,,,553.0,296.33695955102144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,,,,,,,,,,,,,,,,,,,839.0,215.08670561664624,,,,,1188.0,179.31374187540683,,,,,,,,,,,612.0,298.1959819243603,,,,,,,,,832.0,210.53033705355887,,,950.0,239.7598809564338,617.0,180.00192040612035,,,554.0,295.8640302001662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,,,,,,,,,,,,,,,,,,,839.0,215.11782381599477,,,,,1186.0,179.71651441584436,,,,,,,,,,,612.0,296.39555667324674,,,,,,,,,839.0,215.50475653326893,,,948.0,240.00303285758153,618.0,178.37460846932254,,,553.0,293.659620668095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,,,,,,,,,,,,,,,,,,,839.0,215.1489420153433,,,,,1186.0,179.87080832374147,,,,,,,,,,,613.0,295.003277366511,,,,,,,,,846.0,216.25730961104404,,,946.0,242.0482020010736,620.0,176.74729653252476,,,553.0,292.78905469782484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,,,,,,,,,,,,,,,,,,,838.0,215.18006021469182,,,,,1185.0,177.97252423609638,,,,,,,,,,,615.0,285.8291230735671,,,,,,,,,853.0,217.00986268881917,,,942.0,242.81758151046785,769.0,188.97269810768938,,,553.0,293.09941143886675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,,,,,,,,,,,,,,,,,,,838.0,215.21117841404038,,,,,1185.0,177.24629611645128,,,,,,,,,,,616.0,282.2735579625215,,,,,,,,,860.0,217.76241576659424,,,940.0,243.10065593775764,771.0,188.6419470452064,,,553.0,293.1990750865666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,,,,,,,,,,,,,,,,,,,838.0,215.24229661338893,,,,,1186.0,176.32244162303346,,,,,,,,,,,617.0,279.69758012939883,,,,,,,,,849.0,217.21633645142532,,,938.0,243.84271038671497,778.0,187.6008885940217,,,554.0,291.23990404965923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,,,,,,,,,,,,,,,,,,,837.0,215.27341481273746,,,,,1187.0,175.95409878787495,,,,,,,,,,,620.0,278.8238563019557,,,,,,,,,850.0,217.2328870842612,,,937.0,244.76287745276252,784.0,186.55983014283703,,,556.0,291.8079743030019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,,,,,,,,,,,,,,,,,,,837.0,215.30453301208598,,,,,1188.0,175.58575595271645,,,,,,,,,,,619.0,286.7804429535413,,,,,,,,,855.0,217.82507822001259,,,936.0,245.10080308645843,790.0,185.51877169165232,,,556.0,293.3410624910788,1185.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,,,,,,,,,,,,,,,,,,,861.0,196.84013107176895,,,,,1186.0,176.71122139116508,,,,,,,,,,,621.0,290.1975729744481,,,,,,,,,860.0,218.41726935576392,,,932.0,243.90948660268808,796.0,184.4777132404676,,,558.0,293.24263365278716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,,,,,,,,,,,,,,,,,,,862.0,195.55325992598046,,,,,1186.0,176.81633333551497,,,,,,,,,,,622.0,290.2297232131822,,,,,,,,,851.0,217.30273568522733,,,930.0,243.41977680825596,802.0,183.4366547892829,,,561.0,291.85603795719487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,,,,,,,,,,,,,,,,,,,864.0,194.26638878019202,,,,,1186.0,176.22470790594605,,,,,,,,,,,624.0,286.96593996567606,,,,,,,,,855.0,217.7108488141986,,,928.0,242.56701838149078,808.0,182.3955963380982,,,565.0,291.32171602579234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,,,,,,,,,,,,,,,,,,,865.0,192.97951763440352,,,,,1184.0,174.70691519297287,,,,,,,,,,,624.0,284.35225669982214,,,,,,,,,850.0,220.34736556348486,,,927.0,242.89811030083843,814.0,181.35453788691348,,,564.0,291.1230850909768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,,,,,,,,,,,,,,,,,,,866.0,191.69264648861508,,,,,1185.0,174.36485345410244,,,,,,,,,,,626.0,282.714848204272,,,,,,,,,848.0,220.32918408197935,,,926.0,243.67297998531507,820.0,180.31347943572877,,,566.0,291.0479249059577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,,,,,,,,,,,,,,,,,,,868.0,190.4057753428266,,,,,1185.0,174.02279171523202,,,,,,,,,,,627.0,275.5259635081144,,,,,,,,,850.0,220.89355447110418,,,924.0,243.96343184565745,826.0,179.27242098454408,,,567.0,291.67918451227695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,,,,,,,,,,,,,,,,,,,869.0,189.11890419703815,,,,,1178.0,174.7800919509736,,,,,,,,,,,630.0,266.1143147378481,,,,,,,,,853.0,221.457924860229,,,921.0,244.0661464336965,832.0,178.23136253335934,,,569.0,291.2629497834215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,,,,,,,,,,,,,,,,,,,871.0,187.83203305124965,,,,,1177.0,173.42462461048996,,,,,,,,,,,632.0,263.3343514124073,,,,,,,,,855.0,222.02229524935382,,,916.0,243.4370058839295,838.0,177.19030408217466,,,571.0,287.1886209557921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,,,,,,,,,,,,,,,,,,,872.0,186.5451619054612,,,,,1176.0,173.01645634300954,,,,,,,,,,,633.0,269.18384186684057,,,,,,,,,858.0,222.58666563847862,,,913.0,247.17745608184546,844.0,176.14924563098995,,,573.0,284.2969120674219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,,,,,,,,,,,,,,,,,,,873.0,185.25829075967272,,,,,1176.0,172.8904536295114,,,,,,,,,,,634.0,268.0200118189798,,,,,,,,,860.0,223.15103602760345,,,911.0,247.89315638933778,850.0,175.10818717980524,,,574.0,282.5670867158856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,,,,,,,,,,,,,,,,,,,875.0,183.97141961388428,,,,,1175.0,172.86154799645783,,,,,,,,,,,635.0,270.9370986494481,,,,,,,,,862.0,223.71540641672829,,,910.0,248.80297184647733,856.0,174.06712872862056,,,575.0,282.57859479601603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,,,,,,,,,,,,,,,,,,,876.0,182.68454846809578,,,,,1175.0,172.86602138348547,,,,,,,,,,,636.0,277.34428517984963,,,,,,,,,865.0,224.27977680585312,,,909.0,249.13430856336714,862.0,173.02607027743582,,,578.0,283.27229627089525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
